service_code,prefix_type,hierarchy_idx,global_idx,description
19.1.,5,98,1941,""19.1. КОНСУЛЬТАЦИЯ ФТИЗИАТРА
19.2.,5,98,1942,""19.2. 1А
19.3.,5,98,1943,""19.3. 2
19.4.,5,98,1944,19.4. 4
19.5.,5,98,1945,19.5. 5
19.6.,5,98,1946,19.6. 6
19.7.,5,98,1947,19.7. 7
19.8.,5,98,1948,19.8. ЭКСПЕРТНАЯ ОЦЕНКА РАБОТЫ ТМО ПО КАЧЕС-ТВУ ПРОТИВОТУБЕРКУЛЕЗНОЙ ПОМОЩИ С ВЫЕЗДОМ НАМЕСТО
19.9.,5,98,1949,""19.9. СПЕЦИАЛЬНАЯ ПРОТИВОТУБЕРКУЛЕЗНАЯ ПОМО-ЩЬ
2.,5,81,1950,2. СКОРАЯ МЕДИЦИНСКАЯ ПОМОЩЬ
2.1.,5,81,1951,""2.1. СКОРАЯ МЕДИЦИНСКАЯ ПОМОЩЬ
2.1.1.,5,81,1952,2.1.1. Врачебная бригада
2.1.1.1.,5,81,1953,2.1.1.1. Врачебная бригада (с применением тромболитической терапии препаратом Тенектеплаза (Метализе 50 мг (1 фл.)
2.1.1.2.,5,81,1954,""2.1.1.2. Врачебная бригада (с применением  тромболитической терапии препаратом Рекомбинантный белок
2.1.1.3.,5,81,1955,""2.1.1.3. Врачебная бригада (с применением  тромболитической терапии препаратом Рекомбинантный белок
2.1.1.4.,5,81,1956,2.1.1.4. Врачебная бригада (с применением тромболитической терапии препаратом Тенектеплаза (Нектелиза 50 мг (1 фл.)
2.1.10.,5,81,1957,2.1.10. ПЕРЕВОЗКА ЗА ПРЕДЕЛЫ
2.1.10.1.,5,81,1958,2.1.10.1. Линейная бригада
2.1.10.2.,5,81,1959,2.1.10.2. Педиатрическая
2.1.10.3.,5,81,1960,2.1.10.3. Кардиологическая
2.1.10.4.,5,81,1961,2.1.10.4. Неврологическая
2.1.10.5.,5,81,1962,2.1.10.5. Анестезиолого-реанимационная
2.1.10.6.,5,81,1963,2.1.10.6. Психиатрическая
2.1.10.7.,5,81,1964,2.1.10.7. Перевозка больных и рожениц
2.1.11.,5,81,1965,2.1.11.   Фельдшерская бригада
2.1.2.,5,81,1966,2.1.2. Педиатрическая бригада
2.1.3.,5,81,1967,2.1.3. Кардиологическая
2.1.4.,5,81,1968,2.1.4. Неврологическая
2.1.5.,5,81,1969,2.1.5. Анестезиолого-реанимационная бригада
2.1.5.1.,5,81,1970,2.1.5.1. Анестезиолого-реанимационная бригада (с применением тромболитической терапии препаратом Тенектеплаза (Метализе 50 мг (1 фл.)
2.1.5.2.,5,81,1971,""2.1.5.2. Анестезиолого-реанимационная бригада (с применением  тромболитической терапии препаратом Рекомбинантный белок
2.1.5.3.,5,81,1972,""2.1.5.3. Анестезиолого-реанимационная бригада (с применением  тромболитической терапии препаратом Рекомбинантный белок
2.1.5.4.,5,81,1973,2.1.5.4. Анестезиолого-реанимационная бригада (с применением тромболитической терапии препаратом Тенектеплаза (Нектелиза 50 мг (1 фл.)
2.1.6.,5,81,1974,2.1.6. Психиатрическая бригада.
2.1.7.,5,81,1975,2.1.7. Санитарная эвакуация наземным транспортом
2.1.8.,5,81,1976,2.1.8. Фельдшерская бригада
2.1.8.1.,5,81,1977,2.1.8.1. Фельдшерская бригада (с применением тромболитической терапии препаратом Тенектеплаза (Метализе 50 мг (1 фл.)
2.1.8.2.,5,81,1978,""2.1.8.2. Фельдшерская бригада (с применением  тромболитической терапии препаратом Рекомбинантный белок
2.1.8.3.,5,81,1979,""2.1.8.3. Фельдшерская бригада (с применением  тромболитической терапии препаратом Рекомбинантный белок
2.1.8.4.,5,81,1980,2.1.8.4. Фельдшерская бригада (с применением тромболитической терапии препаратом Тенектеплаза (Нектелиза 50 мг (1 фл.)
2.1.9.,5,81,1981,2.1.9. ТРОМБОЛИТИЧЕСКАЯ ТЕРАПИЯ ПРИ ОКАЗАНИИ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ ПРЕПАРАТАМИ.
2.1.9.1.,5,81,1982,2.1.9.1. Тенектеплаза (Метализе) 1 фл. (50мг)
2.1.9.1.1.,5,81,1983,2.1.9.1.1. Взрослая
2.1.9.1.2.,5,81,1984,2.1.9.1.2. Детская
2.1.9.1.3.,5,81,1985,2.1.9.1.3. Неонатологическая
2.1.9.2.,5,81,1986,2.1.9.2. Алтеплаза (Актилизе) 2 фл. (100мг)
2.1.9.3.,5,81,1987,2.1.9.3. Проурокиназа (Пуролаза) 3 фл.(6млн.МЕ)
2.2.,5,81,1988,""2.2. НЕОТЛОЖНАЯ МЕДИЦИНСКАЯ ПОМОЩЬ НЕОТЛОЖНАЯ МЕДИЦИНСКАЯ ПОМОЩЬ
2.2.1.,5,81,1989,""2.2.1. Неотложная медицинская помощь
2.2.2.,5,81,1990,""2.2.2. Неотложная медицинская помощь
2.2.3.,5,81,1991,2.2.3. Неотложная реанимационно-консультативная помощьноворожденным выездными бригадами
2.2.4.,5,81,1992,2.2.4. Неотложная медицинская помощь на дому
2.3.,5,81,1993,""2.3. СКОРАЯ МЕДИЦИНСКАЯ ПОМОЩЬ
2.3.3.,5,81,1994,""2.3.3. Скорая медицинская помощь
2.3.4.,5,81,1995,""2.3.4. Скорая медицинская помощь
2.3.5.,5,81,1996,""2.3.5. Скорая медицинская помощь
20.,5,99,1997,20. КОМПЛЕКСНАЯ ПСИХИАТРИЧЕСКАЯ УСЛУГА (ДИС-ПАНСЕРНОЕ НАБЛЮДЕНИЕ ЗА ПСИХИЧЕСКИМИ БОЛЬНЫМИ)
20.1.,5,99,1998,20.1. ВЗРОСЛЫЕ
20.1.1.,5,99,1999,20.1.1. Психозы с благоприятным течением
20.1.2.,5,99,2000,20.1.2. Психозы с неблагоприятным течением
20.1.3.,5,99,2001,20.1.3. Непсихотические расстройства
20.1.4.,5,99,2002,20.1.4. Гериатрическая группа
20.1.5.,5,99,2003,20.1.5. Сочетание психозов и слабоумия с ту- беркулезом
20.2.,5,99,2004,20.2. ДЕТИ
20.2.1.,5,99,2005,20.2.1. Психозы и слабоумие
20.2.2.,5,99,2006,""20.2.2. Неврозы
20.2.3.,5,99,2007,20.2.3. Другие психические расстройства
21.,5,100,2008,21. ДИСПАНСЕРНОЕ НАБЛЮДЕНИЕ ЗА КАРДИОЛОГИЧЕ-СКИМИ БОЛЬНЫМИ  (в ОКБ)
21.1.,5,100,2009,21.1. ДЕТИ
21.1.1.,5,100,2010,21.1.1. Гипертонической болезнью
21.1.2.,5,100,2011,21.1.2. Коллагенозами
21.2.,5,100,2012,21.2. ВЗРОСЛЫЕ
21.2.1.,5,100,2013,21.2.1. ИБС СО СТЕНОКАРДИЕЙ
21.2.2.,5,100,2014,21.2.2. ИБС С ГИПЕРТОНИЕЙ
21.2.3.,5,100,2015,21.2.3. Постинфарктный кардиосклероз
21.2.4.,5,100,2016,21.2.4. Гипертоническая болезнь без ИБС
21.2.5.,5,100,2017,21.2.5. ИБС с нарушением ритма
21.2.6.,5,100,2018,21.2.6. Кардиомиопатия
210020,4,2,2019,""Термические
210021,4,2,2020,""Ожоги 2-3А степени от 70% площади тела и более. Ожоги 3Б-4 степени от 30% площади тела и более. Келоидные и гипертрофические рубцы
210034,4,2,2021,Хроническая почечная недостаточность с проведением обследования реципиентовдля постановки в лист ожидания пересадки почки
210035,4,2,2022,Хроническая почечная недостаточность с проведением операции по пересадке почки(трансплантация почки)
211035,4,2,2023,Хроническая почечная недостаточность послеоперационное ведение пациента(трансплантация почки)
212035,4,2,2024,""Токсическое поражение печени с фиброзом и циррозом печени. Алкогольный циррозпечени. Хроническая печеночная недостаточность. Хронический активный гепатит
213035,4,2,2025,""Токсическое поражение печени с фиброзом и циррозом печени. Алкогольный циррозпечени. Хроническая печеночная недостаточность. Хронический активный гепатит
214035,4,2,2026,""Токсическое поражение печени с фиброзом и циррозом печени. Алкогольный циррозпечени. Хроническая печеночная недостаточность. Хронический активный гепатит
22.,5,101,2027,22. САМАРСКОЕ ОБЛАСТНОЕ БЮРО СУДЕБНО-МЕДИЦИНСКОЙ ЭКСПЕРТИЗЫ
22.1.,5,101,2028,22.1. ЛАБОРАТОРНЫЕ ИССЛЕДОВАНИЯ
22.1.1.,5,101,2029,""22.1.1. Исследование крови
22.1.2.,5,101,2030,22.1.2. Определение суррогатов алкоголя.кар- боксигемоглобина
22.1.3.,5,101,2031,22.1.3. Определение тяжелых металлов и фос- фороорганических веществ
22.1.4.,5,101,2032,""22.1.4. Определение лекарственных веществ
22.1.5.,5,101,2033,""22.1.5. Хроматография на наличие крови
