mkb_code,letter_idx,hierarchy_idx,global_idx,description
H26.3,9,81,3418,"Катаракта, вызванная лекарственными средствами"
H26.4,9,81,3419,Вторичная катаракта
H26.8,9,81,3420,Другая уточненная катаракта
H26.9,9,81,3421,Катаракта неуточненная
H27,9,81,3422,Другие болезни хрусталика
H27.0,9,81,3423,Афакия
H27.1,9,81,3424,Вывих хрусталика
H27.8,9,81,3425,Другие уточненные болезни хрусталика
H27.9,9,81,3426,Болезнь хрусталика неуточненная
H28,9,81,3427,"Катаракта и другие поражения хрусталика при болезнях, классифицированных в других рубриках"
H28.0,9,81,3428,Диабетическая катаракта (E10-E14+ с общим четвертым знаком .3)
